ODS,Year,Q,Variable,Value
RAN,2020,Q4,General and Accute - Occupied,93
RAP,2020,Q4,General and Accute - Available,503
RAP,2020,Q4,General and Accute - Occupied,442
RAS,2020,Q4,General and Accute - Available,385
RAS,2020,Q4,General and Accute - Occupied,358
RAT,2020,Q4,General and Accute - Available,152
RAT,2020,Q4,General and Accute - Occupied,130
RAX,2020,Q4,General and Accute - Available,386
RAX,2020,Q4,General and Accute - Occupied,345
RF4,2020,Q4,General and Accute - Available,952
RF4,2020,Q4,General and Accute - Occupied,794
RJ1,2020,Q4,General and Accute - Available,1083
RJ1,2020,Q4,General and Accute - Occupied,820
RJ2,2020,Q4,General and Accute - Available,896
RJ2,2020,Q4,General and Accute - Occupied,826
RJ6,2020,Q4,General and Accute - Available,455
RJ6,2020,Q4,General and Accute - Occupied,440
RJ7,2020,Q4,General and Accute - Available,867
RJ7,2020,Q4,General and Accute - Occupied,754
RJZ,2020,Q4,General and Accute - Available,1300
RJZ,2020,Q4,General and Accute - Occupied,1267
RKE,2020,Q4,General and Accute - Available,262
RKE,2020,Q4,General and Accute - Occupied,231
RKL,2020,Q4,General and Accute - Available,70
RKL,2020,Q4,General and Accute - Occupied,58
RP4,2020,Q4,General and Accute - Available,250
RP4,2020,Q4,General and Accute - Occupied,205
RP6,2020,Q4,General and Accute - Available,7
RP6,2020,Q4,General and Accute - Occupied,4
RPG,2020,Q4,General and Accute - Available,
RPG,2020,Q4,General and Accute - Occupied,
RPY,2020,Q4,General and Accute - Available,189
RPY,2020,Q4,General and Accute - Occupied,158
RQM,2020,Q4,General and Accute - Available,749
RQM,2020,Q4,General and Accute - Occupied,667
RQX,2020,Q4,General and Accute - Available,262
RQX,2020,Q4,General and Accute - Occupied,208
RQY,2020,Q4,General and Accute - Available,
RQY,2020,Q4,General and Accute - Occupied,
RRP,2020,Q4,General and Accute - Available,
RRP,2020,Q4,General and Accute - Occupied,
RRV,2020,Q4,General and Accute - Available,782
RRV,2020,Q4,General and Accute - Occupied,628
RT3,2020,Q4,General and Accute - Available,271
RT3,2020,Q4,General and Accute - Occupied,188
RV3,2020,Q4,General and Accute - Available,73
RV3,2020,Q4,General and Accute - Occupied,70
RVR,2020,Q4,General and Accute - Available,765
RVR,2020,Q4,General and Accute - Occupied,618
RWK,2020,Q4,General and Accute - Available,50
RWK,2020,Q4,General and Accute - Occupied,41
RYJ,2020,Q4,General and Accute - Available,1067
RYJ,2020,Q4,General and Accute - Occupied,851
RYX,2020,Q4,General and Accute - Available,
RYX,2020,Q4,General and Accute - Occupied,
TAF,2020,Q4,General and Accute - Available,
TAF,2020,Q4,General and Accute - Occupied,
RA3,2020,Q4,General and Accute - Available,263
RA3,2020,Q4,General and Accute - Occupied,259
RA4,2020,Q4,General and Accute - Available,341
RA4,2020,Q4,General and Accute - Occupied,300
RA7,2020,Q4,General and Accute - Available,757
RA7,2020,Q4,General and Accute - Occupied,677
RA9,2020,Q4,General and Accute - Available,377
RA9,2020,Q4,General and Accute - Occupied,316
RBA,2020,Q4,General and Accute - Available,578
RBA,2020,Q4,General and Accute - Occupied,484
RBD,2020,Q4,General and Accute - Available,297
RBD,2020,Q4,General and Accute - Occupied,256
RBZ,2020,Q4,General and Accute - Available,281
RBZ,2020,Q4,General and Accute - Occupied,229
RD1,2020,Q4,General and Accute - Available,602
RD1,2020,Q4,General and Accute - Occupied,567
RD3,2020,Q4,General and Accute - Available,512
RD3,2020,Q4,General and Accute - Occupied,471
RDY,2020,Q4,General and Accute - Available,
RDY,2020,Q4,General and Accute - Occupied,
RDZ,2020,Q4,General and Accute - Available,592
RDZ,2020,Q4,General and Accute - Occupied,519
REF,2020,Q4,General and Accute - Available,703
REF,2020,Q4,General and Accute - Occupied,575
RH5,2020,Q4,General and Accute - Available,190
RH5,2020,Q4,General and Accute - Occupied,170
RH8,2020,Q4,General and Accute - Available,793
RH8,2020,Q4,General and Accute - Occupied,676
RJ8,2020,Q4,General and Accute - Available,119
RJ8,2020,Q4,General and Accute - Occupied,113
RK9,2020,Q4,General and Accute - Available,877
RK9,2020,Q4,General and Accute - Occupied,780
RN3,2020,Q4,General and Accute - Available,618
RN3,2020,Q4,General and Accute - Occupied,567
RNZ,2020,Q4,General and Accute - Available,445
RNZ,2020,Q4,General and Accute - Occupied,414
RTE,2020,Q4,General and Accute - Available,940
RTE,2020,Q4,General and Accute - Occupied,826
RTQ,2020,Q4,General and Accute - Available,
RTQ,2020,Q4,General and Accute - Occupied,
RVJ,2020,Q4,General and Accute - Available,886
RVJ,2020,Q4,General and Accute - Occupied,806
RVN,2020,Q4,General and Accute - Available,
RVN,2020,Q4,General and Accute - Occupied,
RWV,2020,Q4,General and Accute - Available,
RWV,2020,Q4,General and Accute - Occupied,
R1C,2020,Q4,General and Accute - Available,72
R1C,2020,Q4,General and Accute - Occupied,68
R1F,2020,Q4,General and Accute - Available,243
R1F,2020,Q4,General and Accute - Occupied,222
RA2,2020,Q4,General and Accute - Available,449
RA2,2020,Q4,General and Accute - Occupied,373
RDU,2020,Q4,General and Accute - Available,1315
RDU,2020,Q4,General and Accute - Occupied,1163
RHM,2020,Q4,General and Accute - Available,1050
RHM,2020,Q4,General and Accute - Occupied,961
RHU,2020,Q4,General and Accute - Available,998
RHU,2020,Q4,General and Accute - Occupied,933
RHW,2020,Q4,General and Accute - Available,638
RHW,2020,Q4,General and Accute - Occupied,582
RN5,2020,Q4,General and Accute - Available,780
RN5,2020,Q4,General and Accute - Occupied,678
RN7,2020,Q4,General and Accute - Available,503
RN7,2020,Q4,General and Accute - Occupied,451
RNU,2020,Q4,General and Accute - Available,144
RNU,2020,Q4,General and Accute - Occupied,136
RPA,2020,Q4,General and Accute - Available,451
RPA,2020,Q4,General and Accute - Occupied,405
RPC,2020,Q4,General and Accute - Available,65
RPC,2020,Q4,General and Accute - Occupied,34
RTH,2020,Q4,General and Accute - Available,915
RTH,2020,Q4,General and Accute - Occupied,828
RTK,2020,Q4,General and Accute - Available,478
RTK,2020,Q4,General and Accute - Occupied,455
RTP,2020,Q4,General and Accute - Available,696
RTP,2020,Q4,General and Accute - Occupied,637
RVV,2020,Q4,General and Accute - Available,981
RVV,2020,Q4,General and Accute - Occupied,890
RW1,2020,Q4,General and Accute - Available,98
RW1,2020,Q4,General and Accute - Occupied,71
RWF,2020,Q4,General and Accute - Available,713
RWF,2020,Q4,General and Accute - Occupied,653
RWX,2020,Q4,General and Accute - Available,62
RWX,2020,Q4,General and Accute - Occupied,51
RX2,2020,Q4,General and Accute - Available,
RX2,2020,Q4,General and Accute - Occupied,
RXC,2020,Q4,General and Accute - Available,721
RXC,2020,Q4,General and Accute - Occupied,639
RXH,2020,Q4,General and Accute - Available,858
RXH,2020,Q4,General and Accute - Occupied,780
RXQ,2020,Q4,General and Accute - Available,602
RXQ,2020,Q4,General and Accute - Occupied,600
RXX,2020,Q4,General and Accute - Available,
RXX,2020,Q4,General and Accute - Occupied,
RXY,2020,Q4,General and Accute - Available,
RXY,2020,Q4,General and Accute - Occupied,
RYR,2020,Q4,General and Accute - Available,986
RYR,2020,Q4,General and Accute - Occupied,883
R1A,2020,Q4,General and Accute - Available,38
R1A,2020,Q4,General and Accute - Occupied,35
RBK,2020,Q4,General and Accute - Available,504
RBK,2020,Q4,General and Accute - Occupied,448
RFS,2020,Q4,General and Accute - Available,533
RFS,2020,Q4,General and Accute - Occupied,451
RHA,2020,Q4,General and Accute - Available,102
RHA,2020,Q4,General and Accute - Occupied,84
RJC,2020,Q4,General and Accute - Available,456
RJC,2020,Q4,General and Accute - Occupied,354
RJE,2020,Q4,General and Accute - Available,1430
RJE,2020,Q4,General and Accute - Occupied,1212
RK5,2020,Q4,General and Accute - Available,611
RK5,2020,Q4,General and Accute - Occupied,509
RKB,2020,Q4,General and Accute - Available,1089
RKB,2020,Q4,General and Accute - Occupied,1033
RL1,2020,Q4,General and Accute - Available,157
RL1,2020,Q4,General and Accute - Occupied,122
RL4,2020,Q4,General and Accute - Available,860
RL4,2020,Q4,General and Accute - Occupied,763
RLQ,2020,Q4,General and Accute - Available,255
RLQ,2020,Q4,General and Accute - Occupied,229
RLT,2020,Q4,General and Accute - Available,312
RLT,2020,Q4,General and Accute - Occupied,308
RLY,2020,Q4,General and Accute - Available,
RLY,2020,Q4,General and Accute - Occupied,
RNA,2020,Q4,General and Accute - Available,635
RNA,2020,Q4,General and Accute - Occupied,578
RNQ,2020,Q4,General and Accute - Available,556
RNQ,2020,Q4,General and Accute - Occupied,522
RNS,2020,Q4,General and Accute - Available,723
RNS,2020,Q4,General and Accute - Occupied,624
RP1,2020,Q4,General and Accute - Available,121
RP1,2020,Q4,General and Accute - Occupied,108
RP7,2020,Q4,General and Accute - Available,
RP7,2020,Q4,General and Accute - Occupied,
RQ3,2020,Q4,General and Accute - Available,277
RQ3,2020,Q4,General and Accute - Occupied,209
RRE,2020,Q4,General and Accute - Available,164
RRE,2020,Q4,General and Accute - Occupied,160
RRJ,2020,Q4,General and Accute - Available,97
RRJ,2020,Q4,General and Accute - Occupied,73
RRK,2020,Q4,General and Accute - Available,2533
RRK,2020,Q4,General and Accute - Occupied,2409
RTG,2020,Q4,General and Accute - Available,1448
RTG,2020,Q4,General and Accute - Occupied,1189
RWD,2020,Q4,General and Accute - Available,993
RWD,2020,Q4,General and Accute - Occupied,973
RWE,2020,Q4,General and Accute - Available,1584
RWE,2020,Q4,General and Accute - Occupied,1415
RWP,2020,Q4,General and Accute - Available,785
RWP,2020,Q4,General and Accute - Occupied,684
RX1,2020,Q4,General and Accute - Available,1551
RX1,2020,Q4,General and Accute - Occupied,1355
RXK,2020,Q4,General and Accute - Available,654
RXK,2020,Q4,General and Accute - Occupied,581
RXM,2020,Q4,General and Accute - Available,
RXM,2020,Q4,General and Accute - Occupied,
RXT,2020,Q4,General and Accute - Available,
RXT,2020,Q4,General and Accute - Occupied,
RXW,2020,Q4,General and Accute - Available,740
RXW,2020,Q4,General and Accute - Occupied,643
RY5,2020,Q4,General and Accute - Available,24
RY5,2020,Q4,General and Accute - Occupied,21
RY8,2020,Q4,General and Accute - Available,
RY8,2020,Q4,General and Accute - Occupied,
RYG,2020,Q4,General and Accute - Available,
RYG,2020,Q4,General and Accute - Occupied,
RYK,2020,Q4,General and Accute - Available,
RYK,2020,Q4,General and Accute - Occupied,
RYW,2020,Q4,General and Accute - Available,139
RYW,2020,Q4,General and Accute - Occupied,114
TAJ,2020,Q4,General and Accute - Available,
TAJ,2020,Q4,General and Accute - Occupied,
R1L,2020,Q4,General and Accute - Available,155
R1L,2020,Q4,General and Accute - Occupied,134
RAJ,2020,Q4,General and Accute - Available,561
RAJ,2020,Q4,General and Accute - Occupied,479
RC1,2020,Q4,General and Accute - Available,395
RC1,2020,Q4,General and Accute - Occupied,389
RC9,2020,Q4,General and Accute - Available,648
RC9,2020,Q4,General and Accute - Occupied,593
RCX,2020,Q4,General and Accute - Available,474
RCX,2020,Q4,General and Accute - Occupied,400
RD8,2020,Q4,General and Accute - Available,477
RD8,2020,Q4,General and Accute - Occupied,430
RDD,2020,Q4,General and Accute - Available,673
RDD,2020,Q4,General and Accute - Occupied,614
RDE,2020,Q4,General and Accute - Available,1168
RDE,2020,Q4,General and Accute - Occupied,1070
RGM,2020,Q4,General and Accute - Available,245
RGM,2020,Q4,General and Accute - Occupied,160
RGN,2020,Q4,General and Accute - Available,902
RGN,2020,Q4,General and Accute - Occupied,769
RGP,2020,Q4,General and Accute - Available,429
RGP,2020,Q4,General and Accute - Occupied,380
RGR,2020,Q4,General and Accute - Available,446
RGR,2020,Q4,General and Accute - Occupied,365
RGT,2020,Q4,General and Accute - Available,946
RGT,2020,Q4,General and Accute - Occupied,838
RM1,2020,Q4,General and Accute - Available,917
RM1,2020,Q4,General and Accute - Occupied,842
RMY,2020,Q4,General and Accute - Available,
RMY,2020,Q4,General and Accute - Occupied,
RQ8,2020,Q4,General and Accute - Available,531
RQ8,2020,Q4,General and Accute - Occupied,370
RQW,2020,Q4,General and Accute - Available,420
RQW,2020,Q4,General and Accute - Occupied,374
RT1,2020,Q4,General and Accute - Available,68
RT1,2020,Q4,General and Accute - Occupied,59
RWG,2020,Q4,General and Accute - Available,700
RWG,2020,Q4,General and Accute - Occupied,569
RWH,2020,Q4,General and Accute - Available,560
RWH,2020,Q4,General and Accute - Occupied,487
RWR,2020,Q4,General and Accute - Available,
RWR,2020,Q4,General and Accute - Occupied,
RY3,2020,Q4,General and Accute - Available,73
RY3,2020,Q4,General and Accute - Occupied,64
R0A,2020,Q4,General and Accute - Available,1942
R0A,2020,Q4,General and Accute - Occupied,1702
RBL,2020,Q4,General and Accute - Available,758
RBL,2020,Q4,General and Accute - Occupied,666
RBN,2020,Q4,General and Accute - Available,681
RBN,2020,Q4,General and Accute - Occupied,643
RBQ,2020,Q4,General and Accute - Available,146
RBQ,2020,Q4,General and Accute - Occupied,120
RBS,2020,Q4,General and Accute - Available,211
RBS,2020,Q4,General and Accute - Occupied,155
RBT,2020,Q4,General and Accute - Available,514
RBT,2020,Q4,General and Accute - Occupied,487
RBV,2020,Q4,General and Accute - Available,168
RBV,2020,Q4,General and Accute - Occupied,148
REM,2020,Q4,General and Accute - Available,1634
REM,2020,Q4,General and Accute - Occupied,1464
REN,2020,Q4,General and Accute - Available,82
REN,2020,Q4,General and Accute - Occupied,60
REP,2020,Q4,General and Accute - Available,26
REP,2020,Q4,General and Accute - Occupied,14
RET,2020,Q4,General and Accute - Available,166
RET,2020,Q4,General and Accute - Occupied,127
RJN,2020,Q4,General and Accute - Available,329
RJN,2020,Q4,General and Accute - Occupied,297
RJR,2020,Q4,General and Accute - Available,475
RJR,2020,Q4,General and Accute - Occupied,458
RM3,2020,Q4,General and Accute - Available,806
RM3,2020,Q4,General and Accute - Occupied,749
RMC,2020,Q4,General and Accute - Available,586
RMC,2020,Q4,General and Accute - Occupied,499
RMP,2020,Q4,General and Accute - Available,427
RMP,2020,Q4,General and Accute - Occupied,378
RRF,2020,Q4,General and Accute - Available,451
RRF,2020,Q4,General and Accute - Occupied,387
RT2,2020,Q4,General and Accute - Available,
RT2,2020,Q4,General and Accute - Occupied,
RTV,2020,Q4,General and Accute - Available,
RTV,2020,Q4,General and Accute - Occupied,
RTX,2020,Q4,General and Accute - Available,706
RTX,2020,Q4,General and Accute - Occupied,614
RVY,2020,Q4,General and Accute - Available,425
RVY,2020,Q4,General and Accute - Occupied,356
RW4,2020,Q4,General and Accute - Available,
RW4,2020,Q4,General and Accute - Occupied,
RW5,2020,Q4,General and Accute - Available,
RW5,2020,Q4,General and Accute - Occupied,
RW6,2020,Q4,General and Accute - Available,1134
RW6,2020,Q4,General and Accute - Occupied,1058
RWJ,2020,Q4,General and Accute - Available,621
RWJ,2020,Q4,General and Accute - Occupied,550
RWW,2020,Q4,General and Accute - Available,555
RWW,2020,Q4,General and Accute - Occupied,476
RXA,2020,Q4,General and Accute - Available,
RXA,2020,Q4,General and Accute - Occupied,
RXL,2020,Q4,General and Accute - Available,631
RXL,2020,Q4,General and Accute - Occupied,563
RXN,2020,Q4,General and Accute - Available,824
RXN,2020,Q4,General and Accute - Occupied,767
RXR,2020,Q4,General and Accute - Available,919
RXR,2020,Q4,General and Accute - Occupied,792
R0B,2020,Q4,General and Accute - Available,1045
R0B,2020,Q4,General and Accute - Occupied,869
RAE,2020,Q4,General and Accute - Available,593
RAE,2020,Q4,General and Accute - Occupied,478
RCB,2020,Q4,General and Accute - Available,969
RCB,2020,Q4,General and Accute - Occupied,832
RCD,2020,Q4,General and Accute - Available,314
RCD,2020,Q4,General and Accute - Occupied,267
RCF,2020,Q4,General and Accute - Available,325
RCF,2020,Q4,General and Accute - Occupied,297
RCU,2020,Q4,General and Accute - Available,138
RCU,2020,Q4,General and Accute - Occupied,96
RFF,2020,Q4,General and Accute - Available,392
RFF,2020,Q4,General and Accute - Occupied,364
RFR,2020,Q4,General and Accute - Available,407
RFR,2020,Q4,General and Accute - Occupied,369
RGD,2020,Q4,General and Accute - Available,
RGD,2020,Q4,General and Accute - Occupied,
